,_txId,_politicianId,_assetId,_issuerId,pubDate,filingDate,txDate,txType,txTypeExtended,hasCapitalGains,owner,chamber,price,size,sizeRangeHigh,sizeRangeLow,value,filingId,filingURL,reportingGap,comment,committees,labels,asset.assetType,asset.assetTicker,asset.instrument,issuer._stateId,issuer.c2iq,issuer.country,issuer.issuerName,issuer.issuerTicker,issuer.sector,politician._stateId,politician.chamber,politician.dob,politician.firstName,politician.gender,politician.lastName,politician.nickname,politician.party
406,20000221974,F000462,100005587,430302,2019-12-22T00:00:00Z,2019-12-20,2019-12-03,sell,,False,not-disclosed,house,45.75,175,328,22,8000,200032581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013803.pdf,17,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,CBT:US,,ma,YMLVU1B2,us,Cabot Corp,CBT:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
407,20000221975,F000462,100005587,430302,2019-12-22T00:00:00Z,2019-12-20,2019-12-04,sell,,False,not-disclosed,house,46.2,174,325,22,8000,200032581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013803.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,CBT:US,,ma,YMLVU1B2,us,Cabot Corp,CBT:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
408,20000221976,F000462,100006840,431367,2019-12-22T00:00:00Z,2019-12-20,2019-11-21,buy,,False,not-disclosed,house,86.66,93,174,12,8000,200032581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013803.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,DUK:US,,nc,41RVU1B1,us,Duke Energy Corp,DUK:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
409,20000221977,F000462,100008617,432782,2019-12-22T00:00:00Z,2019-12-20,2019-12-05,buy,,False,not-disclosed,house,139.56,58,108,8,8000,200032581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013803.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,JNJ:US,,nj,P0PVU1B1,us,Johnson & Johnson,JNJ:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
410,20000221978,F000462,100009689,433668,2019-12-22T00:00:00Z,2019-12-20,2019-12-06,buy,,False,not-disclosed,house,26.8,299,560,38,8000,200032581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013803.pdf,14,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,NI:US,,in,ZSNVU1B9,us,NiSource Inc,NI:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
411,20000221979,F000462,100010603,434426,2019-12-22T00:00:00Z,2019-12-20,2019-12-05,sell,,False,not-disclosed,house,38.515,208,390,26,8000,200032581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013803.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,RHHBY:US,ADR,,B95VU1C7,ch,Roche Holding AG,RHHBY:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
412,20000221980,F000462,100011351,435001,2019-12-22T00:00:00Z,2019-12-20,2019-11-21,sell,,False,not-disclosed,house,73.01,110,206,14,8000,200032581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013803.pdf,29,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,STT:US,,ma,7Z9VU1C4,us,State Street Corporation,STT:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
413,20000221981,F000462,100011894,435433,2019-12-22T00:00:00Z,2019-12-20,2019-12-12,sell,,False,not-disclosed,house,188.64,43,80,6,8000,200032581,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013803.pdf,8,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,UI:US,,ny,KHNVU1G7,us,Ubiquiti Inc,UI:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
414,20000267885,F000462,100006716,431272,2019-11-24T00:00:00Z,2019-11-22,2019-10-28,buy,,False,not-disclosed,house,86.6,93,174,12,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,25,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,FANG:US,,tx,CBWVU1G4,us,Diamondback Energy Inc,FANG:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
415,20000267886,F000462,100006848,431372,2019-11-24T00:00:00Z,2019-11-22,2019-10-23,buy,,False,not-disclosed,house,66.64,121,226,16,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,30,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,DD:US,,de,40RVU1B0,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
416,20000267887,F000462,100006848,431372,2019-11-24T00:00:00Z,2019-11-22,2019-10-16,buy,,False,not-disclosed,house,66.61,121,226,16,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,DD:US,,de,40RVU1B0,us,DuPont  De Nemours Inc,DD:US,materials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
417,20000267888,F000462,100008613,432778,2019-11-24T00:00:00Z,2019-11-22,2019-11-13,sell,,False,not-disclosed,house,41.85,192,359,24,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,JCI:US,,,Q0PVU1B7,ie,Johnson Controls International PLC,JCI:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
418,20000267889,F000462,100010791,434568,2019-11-24T00:00:00Z,2019-11-22,2019-11-07,sell,,False,not-disclosed,house,36.08,222,416,28,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SLB:US,,tx,R79VU1C6,us,Schlumberger Ltd,SLB:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
419,20000267890,F000462,100010791,434568,2019-11-24T00:00:00Z,2019-11-22,2019-10-30,sell,,False,not-disclosed,house,33.1,243,454,31,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,23,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SLB:US,,tx,R79VU1C6,us,Schlumberger Ltd,SLB:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
420,20000267891,F000462,100011095,434800,2019-11-24T00:00:00Z,2019-11-22,2019-11-13,buy,,False,not-disclosed,house,61.91,130,243,17,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,9,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SO:US,,ga,VW9VU1C9,us,The Southern Co,SO:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
421,20000267892,F000462,100011427,435062,2019-11-24T00:00:00Z,2019-11-22,2019-10-30,buy,,False,not-disclosed,house,30.2,266,497,34,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,23,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SU:US,,ab,KC6VU1C6,ca,Suncor Energy Inc,SU:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
422,20000267893,F000462,100011427,435062,2019-11-24T00:00:00Z,2019-11-22,2019-11-07,buy,,False,not-disclosed,house,32.2,249,466,32,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SU:US,,ab,KC6VU1C6,ca,Suncor Energy Inc,SU:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
423,20000267894,F000462,100011427,435062,2019-11-24T00:00:00Z,2019-11-22,2019-11-06,buy,,False,not-disclosed,house,31.18,258,482,33,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,16,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SU:US,,ab,KC6VU1C6,ca,Suncor Energy Inc,SU:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
424,20000267895,F000462,100011947,435465,2019-11-24T00:00:00Z,2019-11-22,2019-10-29,sell,,False,not-disclosed,house,40.35,199,372,25,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,24,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,UBSI:US,,wv,KC1VU1C6,us,United Bankshares Inc,UBSI:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
425,20000267896,F000462,100012738,1282836,2019-11-24T00:00:00Z,2019-11-22,2019-10-16,sell,,False,not-disclosed,house,49.59,162,303,21,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,WFC:US,,ca,ZLNVU1B7,us,Wells Fargo & Co,WFC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
426,20000267897,F000462,100012738,1282836,2019-11-24T00:00:00Z,2019-11-22,2019-10-23,sell,,False,not-disclosed,house,50.93,158,295,20,8000,200101114,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012655.pdf,30,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,WFC:US,,ca,ZLNVU1B7,us,Wells Fargo & Co,WFC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
427,20000267875,F000462,100005900,430554,2019-10-26T00:00:00Z,2019-10-24,2019-10-02,buy,,False,not-disclosed,house,149.24,54,101,7,8000,200101113,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012498.pdf,22,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,CI:US,,ct,1LLVU1B8,us,Cigna Corp,CI:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
428,20000267883,F000462,100012621,435984,2019-10-26T00:00:00Z,2019-10-24,2019-10-02,sell,,False,not-disclosed,house,63.34,127,237,16,8000,200101113,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20012498.pdf,22,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,XEL:US,,mn,SSNVU1B2,us,Xcel Energy Inc,XEL:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
